t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
288.052,141.204,196.94,473,473,0,71.19760407424991,200.0174706089221,71.19760407424991,200.0174706089221,0.0
288.26,138.509,197.164,475,475,0,68.52362723694445,200.02203479809498,68.52362723694445,200.02203479809498,0.0
288.468,135.787,197.354,478,478,0,65.7549311349319,200.02182821866455,65.7549311349319,200.02182821866455,0.0
288.676,133.02,197.491,481,481,0,63.01938581701778,200.0128621115738,63.01938581701778,200.0128621115738,0.0
288.884,130.192,197.557,484,484,0,60.20649597131509,200.00441505155771,60.20649597131509,200.00441505155771,0.0
289.092,127.288,197.541,487,487,0,57.303912360657485,199.99272826938272,57.303912360657485,199.99272826938272,0.0
289.3,124.3,197.448,490,490,0,54.319030169536035,199.98601595779056,54.319030169536035,199.98601595779056,0.0
289.508,121.224,197.3,493,493,0,51.22881118422705,199.99748273099857,51.22881118422705,199.99748273099857,0.0
289.708,118.189,197.142,497,497,0,48.18236705116039,200.0091773684072,48.18236705116039,200.0091773684072,0.0
289.916,114.968,196.996,500,500,0,44.95961700645034,200.0243434120717,44.95961700645034,200.0243434120717,0.0
290.124,111.705,196.892,503,503,0,41.69685009503344,200.0382914028783,41.69685009503344,200.0382914028783,0.0
290.332,108.423,196.848,507,507,0,38.422669119045096,200.02349213133056,38.422669119045096,200.02349213133056,0.0
290.54,105.146,196.863,510,510,0,35.15013205938546,200.08204027282258,35.15013205938546,200.08204027282258,0.0
290.748,101.899,196.93,514,514,0,31.904226572713558,200.12778112208363,31.904226572713558,200.12778112208363,0.0
290.956,98.7,197.038,517,517,0,28.704569539973836,200.1096458503773,28.704569539973836,200.1096458503773,0.0
291.164,95.566,197.171,520,520,0,25.569871303633292,200.0305156830656,25.569871303633292,200.0305156830656,0.0
291.372,92.503,197.315,523,523,0,22.506981184746312,200.08407473526165,22.506981184746312,200.08407473526165,0.0
291.58,89.515,197.459,526,526,0,19.518274552474878,200.12516721173984,19.518274552474878,200.12516721173984,0.0
291.788,86.601,197.594,529,529,0,16.604101350999272,200.1134762191481,16.604101350999272,200.1134762191481,0.0
291.996,83.749,197.714,532,532,0,13.752862463540405,200.0522763456613,13.752862463540405,200.0522763456613,0.0
292.196,81.049,197.814,535,535,0,11.05513364537742,200.048687786924,11.05513364537742,200.048687786924,0.0
292.404,78.272,197.902,538,538,0,8.280464745024897,200.09671092133905,8.280464745024897,200.09671092133905,0.0
292.612,75.516,197.974,541,541,0,5.527178519581475,200.1055411484375,5.527178519581475,200.1055411484375,0.0
292.82,72.769,198.035,544,544,0,2.7808118201131453,200.07728434677824,2.7808118201131453,200.07728434677824,0.0
293.028,70.018,198.09,547,547,0,0.029653636095880787,200.01114182458033,0.029653636095880787,200.01114182458033,0.0
293.236,67.251,198.148,550,550,0,-0.06653528729767108,196.98989907093625,-0.06653528729767108,196.98989907093625,0.0
293.444,64.456,198.212,552,552,0,-0.08117284354432219,194.18964263394264,-0.08117284354432219,194.18964263394264,0.0
293.652,61.624,198.284,555,555,0,-0.060263067677140646,191.36534291512865,-0.060263067677140646,191.36534291512865,0.0
293.86,58.75,198.364,558,558,0,-0.01794134280330671,188.5006485135255,-0.01794134280330671,188.5006485135255,0.0
294.068,55.837,198.436,561,561,0,-0.08517562462607459,185.59455855253188,-0.08517562462607459,185.59455855253188,0.0
