t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
157.008,-0.016,-0.008,0,0,0,69.98399999336478,-0.010266625705808151,69.98399999336478,-0.010266625705808151,0.0
157.216,-0.014,-0.011,0,0,0,69.98599999301129,-0.010266647585204992,69.98599999301129,-0.010266647585204992,0.0
157.424,-0.013,-0.011,0,0,0,69.98699999301122,-0.010266658524905346,69.98699999301122,-0.010266658524905346,0.0
157.628,-0.014,-0.013,0,0,0,69.9859999927757,-0.010266647585202416,69.9859999927757,-0.010266647585202416,0.0
157.832,-0.016,-0.016,0,0,0,69.98399999242243,-0.010266625705797842,69.98399999242243,-0.010266625705797842,0.0
158.032,-0.018,-0.017,0,0,0,69.98199999230476,-0.010266603826395845,69.98199999230476,-0.010266603826395845,0.0
158.24,-0.02,-0.015,0,0,0,69.97999999254047,-0.010266581946997713,69.97999999254047,-0.010266581946997713,0.0
158.448,-0.022,-0.012,0,0,0,69.97799999289396,-0.010266560067600872,69.97799999289396,-0.010266560067600872,0.0
158.652,-0.023,-0.011,0,0,0,69.97699999301183,-0.010266549127901805,69.97699999301183,-0.010266549127901805,0.0
158.852,-0.025,-0.012,0,0,0,69.97499999289414,-0.010266527248499809,69.97499999289414,-0.010266527248499809,0.0
159.06,-0.027,-0.013,0,0,0,69.97299999277647,-0.010266505369097812,69.97299999277647,-0.010266505369097812,0.0
159.268,-0.028,-0.016,0,0,0,69.97199999242315,-0.010266494429393593,69.97199999242315,-0.010266494429393593,0.0
159.476,-0.029,-0.018,0,0,0,69.97099999218763,-0.010266483489690661,69.97099999218763,-0.010266483489690661,0.0
159.684,-0.033,-0.021,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
159.892,-0.038,-0.025,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
160.092,-0.044,-0.028,825,0,-825,-0.03,-0.01,69.96999999313003,-0.010266472550000615,69.99999999363723
